"fecha_deteccion","fuente","identificador","entidad","campo","valor_anterior","valor_nuevo","nivel_relacion"
2026-08-21 20:26:38,procesos,CO1.REQ.10852134,SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10861184,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10852436,SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10868609,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10848402,SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874132,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874132,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874132,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874258,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10868304,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10844945,MUNICIPIO DE CARTAGO,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,valor_total_adjudicacion,0,10000000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,valor_total_adjudicacion,0,29973720,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,nombre_del_proveedor,No Definido,IMPORSYSTEM SAS,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10838881,DIMAR - GRUPO INTENDENCIA REGIONAL PACIFICO,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10877960,CVC,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10869837,ALCALDIA MUNICIPAL DE GINEBRA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10815079,ARMADA NACIONAL BASE NAVAL ARC MALAGA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873553,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10877504,INCIVA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10855724,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10835731,ALCALDIA MUNICIPAL DE BUGA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10848014,MUNICIPIO DE LA UNION,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10847990,FISCALÍA GENERAL DE LA NACIÓN REGIONAL PACÍFICO,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843586,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,valor_total_adjudicacion,0,5000000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843586,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10877479,CVC,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10798387,ALCALDÍA MUNICIPIO DE PALMIRA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10865978,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873512,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873512,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873512,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874269,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10810696,PERSONERIA DISTRITAL DE SANTIAGO DE CALI,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10858825,Institución Universitaria de Roldanillo,estado_del_procedimiento,Evaluación,Cancelado,Alta
2026-08-21 20:26:38,procesos,CO1.REQ.10874142,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10872344,ALCALDÍA MUNICIPIO DE PALMIRA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843436,MUNICIPIO DE FLORIDA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843436,MUNICIPIO DE FLORIDA,valor_total_adjudicacion,0,9500000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843436,MUNICIPIO DE FLORIDA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843436,MUNICIPIO DE FLORIDA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10850040,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10857920,ALCALDÍA MUNICIPAL DE CANDELARIA VALLE,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10876756,CVC,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10871893,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10857150,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10857123,ALCALDIA MUNICIPAL DE YOTOCO,estado_del_procedimiento,Abierto,Cancelado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10853922,CVC,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10869130,ALCALDIA MUNICIPAL DE GINEBRA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820269,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820269,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,valor_total_adjudicacion,0,480000000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820269,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820269,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,nombre_del_proveedor,No Definido,"FUNDACION PARA EL BIENESTAR SOCIAL, CULTURAL, ECONOMICO Y AMBIENTAL DE LOS SECTORES SOCIALES DEL PACIFICO COLOMBIANO",Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820269,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820269,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873882,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10866068,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10866068,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10866068,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10877108,ALCALDIA MUNICIPIO DE JAMUNDI,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10848060,UNIAJC,estado_del_procedimiento,Publicado,Abierto,Media
2026-08-21 20:26:38,procesos,CO1.REQ.10874025,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874025,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874025,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874529,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10847093,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10851564,INSTITUCION EDUCATIVA SIXTO MARIA ROJAS,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10851564,INSTITUCION EDUCATIVA SIXTO MARIA ROJAS,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10867009,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10867009,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10867009,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10876126,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,estado_del_procedimiento,Publicado,Cancelado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10857942,Desarrollo Institucional - Alcaldía de Tuluá,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10839559,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10839559,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,valor_total_adjudicacion,0,24000000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10839559,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10839559,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,nombre_del_proveedor,No Definido,LUIS GONZALO SEPULVEDA ZULETA,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10839559,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10839559,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10838767,UNIAJC,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,valor_total_adjudicacion,0,267120168,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,nombre_del_proveedor,No Definido,DISTRIBUIDORA COMERCIAL DIDACTICA SAS DISTRIDIDACTIKA SAS,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820805,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820805,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,valor_total_adjudicacion,0,490000000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820805,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820805,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,nombre_del_proveedor,No Definido,FUNDACION SEMBRANDO FUTURO DEL PACIFICO,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820805,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10820805,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10847516,ALCALDIA MUNICIPAL DE YOTOCO,estado_resumen,Presentación de oferta,Adjudicado,Media
2026-08-21 20:26:38,procesos,CO1.REQ.10870608,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO INPEC DIRECCION REGIONAL OCCIDENTE,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873433,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873433,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10873433,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10851732,CVC,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10852164,INSTITUCION EDUCATIVA SIXTO MARIA ROJAS,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10852164,INSTITUCION EDUCATIVA SIXTO MARIA ROJAS,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10850629,MUNICIPIO DE PRADERA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10860064,CENACCALI,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10851869,UNIAJC,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10856534,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10868698,INSTITUTO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE ZARZL,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10857180,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10843132,REGION ADMINISTRATIVA DE PLANIFICACION RAP PACIFICO,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10847897,CVC,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10865888,ALCALDIA MUNICIPAL DE RESTREPO VALLE DEL CAUCA,estado_del_procedimiento,En aprobación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10846425,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10877598,MUNICIPIO DE VITERBO,estado_del_procedimiento,Evaluación,Seleccionado,Alta
2026-08-21 20:26:38,procesos,CO1.REQ.10835942,GOBERNACION DEL AMAZONAS,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10867482,ALCALDIA MUNICIPIO DE JARDÍN,estado_del_procedimiento,Publicado,Cancelado,Alta
2026-08-21 20:26:38,procesos,CO1.REQ.10834194,MUNICIPIO DE PAZ DE ARIPORO,estado_del_procedimiento,Abierto,Seleccionado,Otra urgencia
2026-08-21 20:26:38,procesos,CO1.REQ.10834194,MUNICIPIO DE PAZ DE ARIPORO,estado_resumen,Presentación de oferta,Adjudicado,Otra urgencia
2026-08-21 20:26:38,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,estado_del_procedimiento,Publicado,Abierto,Otra urgencia
2026-08-21 20:26:38,procesos,CO1.REQ.10871381,GOBERNACION DE SUCRE,estado_del_procedimiento,Aprobado,Seleccionado,Otra urgencia
2026-08-21 20:26:38,procesos,CO1.REQ.10876013,E.S.E  HOSPITAL SAN JORGE DE CALIMA EL DARIEN,precio_base,6900000,3450000,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9828789,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9798264,DEPARTAMENTO DEL VALLE DEL CAUCA - SECRETARIA DE TURISMO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9817892,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9816200,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9825197,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9824358,SECRETARIA DE EDUCACION DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9811595,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9817138,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9817138,GOBERNACION DEL VALLE DEL CAUCA - DADI,nombre_supervisor,Gloria Nancy López Barco,DALIZABETH ALEGRIA VENTE,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9828580,CONCEJO DISTRITAL DE SANTIAGO DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9823431,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9780350,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9817977,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9822249,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9811955,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9822461,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9817434,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9815652,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE INFRAESTRUCTURA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9810264,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9796687,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9785128,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9815665,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9819507,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9819507,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,nombre_supervisor,SERGIO NICOLAS GUZMAN RICO,LINA MARIA SARRIA DUARTE,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820418,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820418,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,nombre_supervisor,Leyder Alberto Londoño Moscoso,SERGIO NICOLAS GUZMAN RICO,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9819361,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9819361,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,nombre_supervisor,SERGIO NICOLAS GUZMAN RICO,LINA MARIA SARRIA DUARTE,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9819504,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9808153,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9799827,DEPARTAMENTO DEL VALLE DEL CAUCA - SECRETARIA DE TURISMO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820534,GOBERNACION DEL VALLE DEL CAUCA - DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,estado_contrato,Aprobado,En ejecución,Contexto
